姓名,性別,年紀,體重,chest_max,shoulder_max,hand_max,back_max,belly_max,leg_max,胸體力值,肩體力值,手體力值,背體力值,腹體力值,腿體力值,菜單,菜單評分,難度
User_74,0,46,66.8,446,459,291,321,310,296,446,459,291,321,310,296,"{'chest_menu': ['吊環飛鳥'], 'back_menu': [], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['骷髏破碎機', '反向握法彎舉', '彈力帶三頭肌伸展', 'Zottman彎舉', '過頭啞鈴伸展', '三頭伸展'], 'leg_menu': [], 'belly_menu': ['毛巾捲腹']}",11.787001156702292,2
User_75,0,44,52.4,442,469,419,385,377,370,442,469,419,385,377,370,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['吊環引體向上'], 'shoulder_menu': ['俯身側平舉', '站姿啞鈴肩推'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['傑克刀']}",9.435501911329641,4
User_76,1,60,91.4,378,215,360,461,333,361,378,215,360,461,333,361,"{'chest_menu': ['啞鈴飛鳥'], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展', '臉拉'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['側弓步', '踢腿', '抬腿'], 'belly_menu': ['提膝仰臥起坐']}",8.817819238753408,2
User_77,1,47,78.3,296,499,493,479,290,455,296,499,493,479,290,455,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['提膝仰臥起坐']}",3.1105455899343277,1
User_78,0,44,60.3,235,264,356,204,481,255,235,264,356,204,481,255,"{'chest_menu': ['臥推', '窄距臥推'], 'back_menu': ['滑輪下拉', '反向高位下拉'], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['深蹲'], 'belly_menu': ['仰臥抬腿']}",9.487520466688062,3
User_79,0,59,99.5,298,457,355,201,286,259,298,457,355,201,286,259,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['靠牆深蹲'], 'belly_menu': ['懸掛舉腿']}",7.346911012489937,4
User_80,0,48,74.0,252,379,472,415,400,203,252,379,472,415,400,203,"{'chest_menu': ['史密斯臥推', '啞鈴臥推', '吊環飛鳥', '蜘蛛人伏地挺身'], 'back_menu': ['單臂高位下拉', 'T槓划船'], 'shoulder_menu': ['啞鈴推舉'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['側弓步', '踢腿', '直腿硬舉'], 'belly_menu': ['棒式側邊抬腿']}",14.123170810070386,5
User_81,0,42,90.4,260,482,287,390,239,242,260,482,287,390,239,242,"{'chest_menu': [], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': [], 'hand_menu': ['法式推舉', '反向握法彎舉', '三頭伸展'], 'leg_menu': ['側弓步'], 'belly_menu': ['V字起坐', '瑞士球捲腹', '毛巾捲腹']}",9.463879583426968,2
User_82,1,20,64.3,338,345,464,458,268,428,338,345,464,458,268,428,"{'chest_menu': ['史密斯臥推', '窄距伏地挺身'], 'back_menu': ['T槓划船'], 'shoulder_menu': ['T字俯臥撐', '蝴蝶機反向飛鳥'], 'hand_menu': ['法式推舉'], 'leg_menu': ['小腿提踵'], 'belly_menu': ['提膝仰臥起坐']}",10.041083088926651,3
User_83,1,40,88.9,423,355,481,470,340,359,423,355,481,470,340,359,"{'chest_menu': ['窄距臥推', '跪姿伏地挺身', '吊環飛鳥', '上斜槓鈴臥推', '蝴蝶機夾胸', '上斜啞鈴臥推'], 'back_menu': ['地雷管划船'], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['彈力帶三頭肌伸展', '二頭彎舉', '集中彎舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['鳥狗式']}",17.042123327816064,4
User_84,0,56,51.1,200,271,367,352,259,484,200,271,367,352,259,484,"{'chest_menu': ['啞鈴飛鳥', '上斜啞鈴臥推', '啞鈴臥推'], 'back_menu': ['單臂高位下拉', '划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '俯身側平舉'], 'hand_menu': ['彈力帶二頭肌彎舉', '反向握法彎舉', '鎚式彎舉', '啞鈴過頭伸展'], 'leg_menu': ['反向弓箭步'], 'belly_menu': ['仰臥抬腿']}",16.40784303145991,3
User_85,1,49,68.8,248,242,293,324,231,236,248,242,293,324,231,236,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['毛巾捲腹']}",3.6661929643104303,1
User_86,1,33,85.5,378,271,238,250,355,266,378,271,238,250,355,266,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': [], 'belly_menu': ['鳥狗式']}",2.289360086105101,1
User_87,1,44,61.2,263,457,364,481,246,488,263,457,364,481,246,488,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['臀橋'], 'belly_menu': ['羅馬椅仰臥起坐']}",5.709060740837464,2
User_88,1,19,55.6,427,292,464,326,218,419,427,292,464,326,218,419,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['單臂高位下拉', '直臂下拉'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['反向弓箭步'], 'belly_menu': ['V字起坐', '毛巾捲腹']}",9.758017213308797,2
User_89,1,44,65.8,295,260,239,317,363,367,295,260,239,317,363,367,"{'chest_menu': ['啞鈴臥推', '吊環飛鳥', '跪姿伏地挺身'], 'back_menu': ['地雷管划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['靠牆深蹲', '側弓步'], 'belly_menu': ['藥球傳遞', '毛巾捲腹']}",11.667701740773841,4
User_90,0,49,99.5,329,498,365,311,289,284,329,498,365,311,289,284,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['寬握引體向上'], 'shoulder_menu': ['側平舉', '蝴蝶機反向飛鳥', '坐姿啞鈴肩推'], 'hand_menu': ['法式推舉'], 'leg_menu': ['抬腿'], 'belly_menu': ['羅馬椅仰臥起坐', '眼鏡蛇式']}",11.340365745415976,4
User_91,0,34,88.9,475,404,414,435,486,356,475,404,414,435,486,356,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂高位下拉', '吊環引體向上'], 'shoulder_menu': ['面朝下肩部伸展', '俯身側平舉', '前平舉', '站姿啞鈴肩推', '啞鈴推舉'], 'hand_menu': ['三頭伸展', '彈力帶三頭肌伸展'], 'leg_menu': ['反向弓箭步', '側臥抬腿', '小腿提踵'], 'belly_menu': ['自行車式仰臥起坐', '懸吊式抬腿']}",18.609747393593,5
User_92,0,29,80.1,470,468,356,348,473,257,470,468,356,348,473,257,"{'chest_menu': ['窄距伏地挺身', '彈力帶胸部推舉', '史密斯臥推', '蜘蛛人伏地挺身', '臥推', '啞鈴飛鳥'], 'back_menu': ['滑輪下拉'], 'shoulder_menu': ['啞鈴推舉', 'YTWL肩部訓練', '俯身側平舉', '蝴蝶機反向飛鳥'], 'hand_menu': ['鋼索三頭肌下壓'], 'leg_menu': ['體前屈'], 'belly_menu': ['羅馬椅仰臥起坐', '眼鏡蛇式']}",18.873782451438867,4
User_93,1,23,75.1,254,461,438,277,338,369,254,461,438,277,338,369,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['划船', '反向划船'], 'shoulder_menu': ['啞鈴推舉'], 'hand_menu': ['反向握法彎舉', '鋼索三頭肌下壓', '二頭彎舉', '骷髏破碎機', '集中彎舉'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['眼鏡蛇式']}",14.109845944801485,3
User_94,1,60,78.8,290,343,413,359,359,245,290,343,413,359,359,245,"{'chest_menu': ['窄距臥推'], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展', 'YTWL肩部訓練', '蝴蝶機反向飛鳥'], 'hand_menu': ['彈力帶三頭肌伸展', '反手彎舉'], 'leg_menu': ['保加利亞分腿蹲', '小腿提踵'], 'belly_menu': ['眼鏡蛇式']}",11.1599282945016,3
User_95,0,37,95.9,226,286,426,355,281,204,226,286,426,355,281,204,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['面朝下肩部伸展', '臉拉'], 'hand_menu': ['過頭啞鈴伸展', '集中彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['羅馬椅仰臥起坐', '傑克刀', '棒式側邊抬腿']}",12.57133337783498,3
User_96,0,25,80.2,495,488,331,473,357,217,495,488,331,473,357,217,"{'chest_menu': ['啞鈴臥推'], 'back_menu': [], 'shoulder_menu': ['肩上推舉', '阿諾推舉'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['體前屈'], 'belly_menu': ['自行車式仰臥起坐']}",7.412133500259376,3
User_97,1,41,80.1,450,362,402,210,478,366,450,362,402,210,478,366,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['Zottman彎舉', '三頭伸展'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['藥球傳遞', '俄羅斯轉體']}",6.958771696705127,2
User_98,1,21,70.1,427,399,234,313,224,427,427,399,234,313,224,427,"{'chest_menu': ['臥推', '史密斯臥推', '彈力帶胸部推舉', '吊環飛鳥', 'Cable機器飛鳥'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['側平舉', '阿諾推舉'], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': ['俄羅斯深蹲'], 'belly_menu': ['腹肌滾輪']}",13.859301323340175,5
User_99,0,44,70.5,428,289,442,286,255,410,428,289,442,286,255,410,"{'chest_menu': ['啞鈴臥推', '窄距臥推', '跪姿伏地挺身'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['肩上推舉', '側平舉', 'YTWL肩部訓練'], 'hand_menu': ['二頭彎舉', '彈力帶三頭肌伸展'], 'leg_menu': ['箱式深蹲', '側弓步', '側臥抬腿', '硬舉', '六角槓硬舉', '羅馬尼亞硬舉'], 'belly_menu': ['藥球傳遞']}",17.988066460143664,4
User_100,1,38,99.2,420,342,439,480,224,227,420,342,439,480,224,227,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['單臂高位下拉', '反向高位下拉', '繩索下拉'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['後踢腿'], 'belly_menu': ['懸吊式抬腿', '懸垂舉腿', '棒式側邊抬腿']}",11.656459851972738,5
User_101,0,53,67.2,237,319,335,406,444,381,237,319,335,406,444,381,"{'chest_menu': ['蝴蝶機夾胸', '啞鈴飛鳥'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['側平舉', '坐姿啞鈴肩推', '肩上推舉', '槓鈴肩推'], 'hand_menu': ['鋼索三頭肌下壓', '二頭彎舉', '反向握法彎舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': []}",14.351542280289301,3
User_102,0,55,99.4,347,347,251,488,200,296,347,347,251,488,200,296,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': [], 'belly_menu': []}",1.193699917104172,1
User_103,1,63,51.3,428,488,430,499,241,250,428,488,430,499,241,250,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['毛巾捲腹']}",2.4883100722891305,1
User_104,0,45,82.4,437,201,406,299,211,200,437,201,406,299,211,200,"{'chest_menu': [], 'back_menu': ['反向划船'], 'shoulder_menu': ['面朝下肩部伸展', 'YTWL肩部訓練'], 'hand_menu': ['法式推舉', '啞鈴過頭伸展'], 'leg_menu': ['臀橋'], 'belly_menu': ['鳥狗式', '仰臥抬腿', '羅馬椅仰臥起坐']}",10.86253887637934,2
User_105,1,52,87.7,243,428,219,301,379,215,243,428,219,301,379,215,"{'chest_menu': ['臥推', '蝴蝶機夾胸', '啞鈴飛鳥', '啞鈴臥推'], 'back_menu': ['划船', 'T槓划船'], 'shoulder_menu': ['站姿啞鈴肩推', '肩上推舉'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['過頭深蹲'], 'belly_menu': ['鳥狗式', 'V字起坐', '藥球傳遞']}",16.241465690737478,4
User_106,0,41,83.2,473,466,255,289,467,245,473,466,255,289,467,245,"{'chest_menu': ['史密斯臥推', '蜘蛛人伏地挺身', '吊環飛鳥'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['面朝下肩部伸展', '蝴蝶機反向飛鳥'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式', '鳥狗式']}",11.729846432965843,3
User_107,0,54,54.5,415,477,276,310,313,459,415,477,276,310,313,459,"{'chest_menu': ['窄距伏地挺身', '啞鈴飛鳥'], 'back_menu': [], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': ['踢腿'], 'belly_menu': []}",5.830142616941218,2
User_108,0,43,78.6,434,469,479,478,350,393,434,469,479,478,350,393,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['划船', '單臂啞鈴划船', '直臂下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['三頭伸展', '反手彎舉'], 'leg_menu': ['反向弓箭步', '保加利亞分腿蹲'], 'belly_menu': []}",10.913771906372961,3
User_109,0,50,50.8,396,251,447,336,402,375,396,251,447,336,402,375,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['前平舉'], 'hand_menu': ['Zottman彎舉', '彈力帶三頭肌伸展'], 'leg_menu': ['踢腿', '單腿硬舉'], 'belly_menu': ['毛巾捲腹', '提膝仰臥起坐']}",10.413763922349757,3
User_110,0,46,54.0,300,389,368,271,225,235,300,389,368,271,225,235,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': ['蝴蝶機反向飛鳥', '臉拉', 'T字俯臥撐'], 'hand_menu': ['鎚式彎舉', '二頭彎舉'], 'leg_menu': ['反向弓箭步', '抬腿', '膝蓋深蹲', '體前屈', '側臥抬腿'], 'belly_menu': ['V字起坐', '仰臥抬腿']}",13.95599009209287,2
User_111,0,39,86.7,218,368,384,381,358,450,218,368,384,381,358,450,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",0.0,1
User_112,0,62,55.3,208,483,356,449,434,403,208,483,356,449,434,403,"{'chest_menu': ['上斜啞鈴臥推', '繩索交叉', '啞鈴飛鳥'], 'back_menu': ['反向高位下拉'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['抬腿'], 'belly_menu': ['瑞士球捲腹']}",9.744547896155233,3
User_113,1,54,85.2,447,297,456,283,452,409,447,297,456,283,452,409,"{'chest_menu': ['史密斯臥推'], 'back_menu': [], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['體前屈', '側臥抬腿'], 'belly_menu': ['仰臥抬腿']}",6.437023757656608,3
User_114,0,28,61.9,296,444,305,444,294,277,296,444,305,444,294,277,"{'chest_menu': ['啞鈴臥推'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['箱式深蹲', '腿部推舉'], 'belly_menu': []}",7.165569392527971,3
User_115,1,19,66.2,491,431,201,272,435,273,491,431,201,272,435,273,"{'chest_menu': ['吊環飛鳥', '繩索交叉'], 'back_menu': [], 'shoulder_menu': ['臉拉'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['藥球傳遞']}",7.309953764647837,2
User_116,1,49,90.9,315,467,277,486,490,490,315,467,277,486,490,490,"{'chest_menu': ['啞鈴飛鳥'], 'back_menu': ['反向划船'], 'shoulder_menu': ['YTWL肩部訓練', '側平舉', '前平舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['後踢腿'], 'belly_menu': []}",8.622017346019813,2
User_117,0,62,58.4,447,287,310,359,412,364,447,287,310,359,412,364,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['後踢腿'], 'belly_menu': []}",0.6230067191448356,1
User_118,1,32,83.2,276,224,468,484,257,434,276,224,468,484,257,434,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐']}",2.3317871910032832,1
User_119,0,33,66.2,307,264,245,279,218,222,307,264,245,279,218,222,"{'chest_menu': ['啞鈴飛鳥'], 'back_menu': [], 'shoulder_menu': ['側平舉', '蝴蝶機反向飛鳥', '前平舉'], 'hand_menu': ['二頭彎舉', '鎚式彎舉'], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿', '羅馬椅仰臥起坐']}",10.106915256600546,2
User_120,1,65,88.4,292,325,471,236,468,465,292,325,471,236,468,465,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['T字俯臥撐', '肩上推舉', '蝴蝶機反向飛鳥'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['側臥抬腿', '髖部推力'], 'belly_menu': ['仰臥抬腿']}",10.545144829144736,3
User_121,0,19,93.7,493,213,470,489,482,456,493,213,470,489,482,456,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['踢腿'], 'belly_menu': []}",0.7787583989310445,1
User_122,1,51,56.2,237,445,371,432,229,239,237,445,371,432,229,239,"{'chest_menu': ['臥推', '史密斯臥推'], 'back_menu': ['地雷管划船', '划船'], 'shoulder_menu': ['阿諾推舉'], 'hand_menu': ['骷髏破碎機', '三頭伸展'], 'leg_menu': ['箱式深蹲'], 'belly_menu': ['瑞士球捲腹', '棒式側邊抬腿']}",12.292504926788018,4
User_123,0,43,78.7,306,409,296,425,425,443,306,409,296,425,425,443,"{'chest_menu': ['蝴蝶機夾胸', '吊環飛鳥'], 'back_menu': ['坐姿划船', 'Cable機器划船'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['二頭彎舉', '過頭啞鈴伸展'], 'leg_menu': ['腿部推舉', '反向弓箭步', '箱式深蹲'], 'belly_menu': ['俄羅斯轉體', '自行車式仰臥起坐']}",14.279336947456585,5
User_124,0,36,77.9,247,436,309,433,478,369,247,436,309,433,478,369,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['彈力帶二頭肌彎舉', '反手彎舉'], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",7.497495175876103,2
User_125,0,47,73.2,457,489,449,316,221,310,457,489,449,316,221,310,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['Cable機器划船', 'T槓划船'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['保加利亞分腿蹲', '髖部推力', '後踢腿', '膝蓋深蹲', '驢子踢腿', '腿部推舉'], 'belly_menu': ['自行車式仰臥起坐']}",12.38239127015363,3
User_126,1,30,94.8,420,240,499,313,316,305,420,240,499,313,316,305,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['繩索下拉', '吊環引體向上', '寬握引體向上', '地雷管划船'], 'shoulder_menu': ['前平舉', '坐姿啞鈴肩推', '臉拉'], 'hand_menu': ['Zottman彎舉', '集中彎舉'], 'leg_menu': ['靠牆深蹲', '硬舉'], 'belly_menu': ['藥球傳遞', '懸垂舉腿']}",18.309412541559663,5
User_127,0,19,53.0,419,497,308,325,306,400,419,497,308,325,306,400,"{'chest_menu': ['繩索交叉'], 'back_menu': ['Cable機器划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['Zottman彎舉', '骷髏破碎機', '鎚式彎舉', '三頭伸展', '彈力帶二頭肌彎舉', '彈力帶三頭肌伸展', '集中彎舉', '反向握法彎舉'], 'leg_menu': ['單腿硬舉', '踢腿'], 'belly_menu': ['自行車式仰臥起坐', '傑克刀', '眼鏡蛇式']}",19.87931730886844,3
User_128,0,28,61.0,271,471,423,299,377,234,271,471,423,299,377,234,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式']}",2.2691780384889446,1
User_129,1,30,78.3,262,355,314,479,360,251,262,355,314,479,360,251,"{'chest_menu': ['臥推', '蝴蝶機夾胸', '吊環飛鳥'], 'back_menu': [], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['法式推舉'], 'leg_menu': ['靠牆深蹲', '側弓步', '側臥抬腿'], 'belly_menu': ['鳥狗式', '羅馬椅仰臥起坐', '仰臥抬腿']}",12.324063394374601,3
User_130,1,39,87.2,217,495,293,298,446,204,217,495,293,298,446,204,"{'chest_menu': ['上斜啞鈴臥推', '窄距臥推'], 'back_menu': ['划船'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['小腿提踵'], 'belly_menu': ['傑克刀']}",9.130078715668125,3
User_131,1,56,78.8,213,413,284,285,223,385,213,413,284,285,223,385,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展', '前平舉'], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐']}",3.632446753496159,1
User_132,1,63,76.0,293,253,467,494,445,439,293,253,467,494,445,439,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['單臂啞鈴划船', '地雷管划船'], 'shoulder_menu': ['前平舉', '槓鈴肩推'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['箱式深蹲'], 'belly_menu': ['仰臥抬腿', '毛巾捲腹', '棒式側邊抬腿']}",12.043051251917893,3
User_133,0,51,73.9,410,328,500,338,234,446,410,328,500,338,234,446,"{'chest_menu': [], 'back_menu': ['反向划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['俄羅斯深蹲', '側弓步'], 'belly_menu': ['眼鏡蛇式']}",6.426079437133362,2
User_134,0,34,66.9,211,230,340,206,436,226,211,230,340,206,436,226,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",1.4502435584975029,1
User_135,1,51,59.0,496,238,492,282,300,442,496,238,492,282,300,442,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': ['鎚式彎舉', '二頭彎舉'], 'leg_menu': [], 'belly_menu': ['瑞士球捲腹']}",5.157024742226157,2
User_136,1,31,68.6,291,302,298,326,306,378,291,302,298,326,306,378,"{'chest_menu': ['啞鈴飛鳥', '窄距臥推', '跪姿伏地挺身', '上斜槓鈴臥推'], 'back_menu': ['滑輪下拉', 'Cable機器划船'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['髖部推力'], 'belly_menu': ['棒式側邊抬腿', '毛巾捲腹']}",13.504244984276317,5
